appid,title,price_usd,is_free,coming_soon,early_access,release_date,genres,categories,review_count,dlc_count,required_age,windows,mac,linux,supported_languages,achievements,developer,publisher,short_desc,review_polarization,success,owners_estimate
620980,Beat Saber,29.99,False,False,False,"May 21, 2019",Indie,Single-player;Multi-player;PvP;Online PvP;Tracked Controller Support;VR Only;Steam Leaderboards;Family Sharing,74612,269,0.0,True,False,False,7,26,Beat Games,Beat Games,"Beat Saber is a VR rhythm game where you slash the beats of adrenaline-pumping music as they fly towards you, surrounded by a futuristic world.",0.0876924932652486,1,"2,000,000 .. 5,000,000"
1157940,Gnomes & Goblins,19.99,False,False,False,"Sep 23, 2020",Adventure;Casual;Indie;Simulation,Single-player;Tracked Controller Support;VR Only;Family Sharing,115,0,0.0,True,False,False,1,43,"Wevr, Inc.","Wevr, Inc.","Embark on a dream-like journey in this fantasy adventure VR simulation. Encounter goblin inhabitants, become part of their society, and save them from their foe. Freely roam the enchanted forest to discover deeper layers of their mysterious ways and reap the rewards of this magical world.",0.5431034482758621,0,"0 .. 20,000"
1165910,Humanity Lost,3.99,False,False,False,"Apr 26, 2021",Action;Adventure;RPG,Single-player;Family Sharing,41,0,0.0,True,False,False,1,0,Crafty Game Lab,Crafty Game Lab,"Will you save humanity? You are on a mission to find a new planet for humans to inhabit. In this story driven FPS space opera you will explore open world planets, find weapons, upgrade your character, and befriend alien species.",0.6428571428571428,0,"0 .. 20,000"
519860,DUSK,19.99,False,False,False,"Dec 10, 2018",Action;Indie,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Family Sharing,23469,3,0.0,True,True,True,16,30,David Szymanski,New Blood Interactive,"Battle through an onslaught of mystical backwater cultists, possessed militants &amp; even darker forces as you attempt to discover just what lurks beneath the Earth in this retro FPS inspired by the '90s legends.",0.0544951001278227,1,"1,000,000 .. 2,000,000"
25930,East India Company,9.99,False,False,False,"Jul 31, 2009",Strategy,Single-player;Multi-player;Family Sharing,190,3,0.0,True,False,False,3,0,Nitro Games,Nitro Games,"Trade exotic goods, command fleets, and dominate 17th-century seas. This blend of real-time strategy and naval warfare lets you build a trading empire across Europe and Asia. Strategize trade routes, engage in epic naval battles, and expand your influence to become the ultimate maritime force.",0.93717277486911,0,"100,000 .. 200,000"
426170,Defragmented,9.99,False,False,False,"Feb 12, 2016",Action;Indie;RPG,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Family Sharing,44,0,0.0,True,True,True,1,25,Glass Knuckle Games,Glass Knuckle Games,"Defragmented is a lightning-fast cyberpunk action RPG with a pulsing synth soundtrack. Welcome to Entropolis – New World, Bad Blood.",0.7333333333333334,0,"0 .. 20,000"
726490,Projection: First Light,19.99,False,False,False,"Sep 29, 2020",Action;Adventure;Casual;Indie,Single-player;Steam Achievements;Full controller support;Steam Cloud;Family Sharing,25,0,0.0,True,False,False,14,21,Shadowplay Studios,Blowfish Studios,"Projection: First Light follows Greta on a puzzle-platforming adventure through a mythological shadow puppet world, as she embarks on a journey across cultures meeting legendary heroes.",0.3461538461538461,0,"0 .. 20,000"
375440,Hero-U: Rogue to Redemption,29.99,False,False,False,"Jul 10, 2018",Adventure;Indie;RPG,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Family Sharing,508,1,0.0,True,True,True,2,20,Transolar Games,Transolar Games,"Hero-U: Rogue to Redemption is a humorous fantasy role-playing adventure game by Lori and Corey Cole, creators of the acclaimed Quest for Glory series. As the Rogue Shawn O'Conner, players will make friends, explore a haunted castle, and use their Rogue skills for fun and profit.",0.1512770137524558,1,"50,000 .. 100,000"
260750,Neighbours from Hell Compilation,0.0,False,False,False,"Nov 7, 2013",Adventure;Casual,Single-player;Steam Cloud;Family Sharing,2940,0,0.0,True,False,False,9,0,JoWooD Vienna,HandyGames,INTRODUCING THE GAME OF NEIGHBOURHOOD NASTINESS AND COMMUNITY COMMOTION! Living next door to you is a real Neighbour From Hell and it's now time to have your revenge! This compilation includes the original Neighbours From Hell and it's sequel Neighbours from Hell 2: On Vacation.,0.046582794967698,1,"200,000 .. 500,000"
102600,Orcs Must Die!,9.99,False,False,False,"Oct 11, 2011",Action;Indie;Strategy,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Family Sharing,8189,2,0.0,True,False,False,9,27,Robot Entertainment,Robot Entertainment,"Slice them, burn them, skewer them, and launch them - no matter how you get it done, orcs must die in this fantasy action-strategy game from Robot Entertainment.",0.0814407814407814,1,"1,000,000 .. 2,000,000"
1824220,Chivalry 2,39.99,False,False,False,"Jun 12, 2022",Action;Massively Multiplayer,Multi-player;PvP;Online PvP;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support,46961,2,17.0,True,False,False,12,41,Torn Banner Studios,Tripwire Presents,"Chivalry 2 is a multiplayer first person slasher inspired by epic medieval movie battles. Players are thrust into the action of every iconic moment of the era - from clashing swords, to storms of flaming arrows, to sprawling castle sieges and more.",0.3955751458626123,0,"2,000,000 .. 5,000,000"
421170,Indivisible,19.99,False,False,False,"Oct 8, 2019",Action;Indie;RPG,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Remote Play Together;Family Sharing,3518,2,0.0,True,True,True,11,29,Lab Zero Games,505 Games,"Indivisible is a hand drawn action RPG platformer from Lab Zero, creators of the critically acclaimed Skullgirls! Set in a huge fantasy world, Indivisible tells the story of Ajna, a fearless girl with a rebellious streak who sets out on a quest to save everything she knows from being destroyed.",0.5782892867291844,0,"100,000 .. 200,000"
874390,The Battle of Polytopia,14.99,False,False,False,"Aug 4, 2020",Action;Adventure;Casual;Indie;Simulation;Strategy,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Cross-Platform Multiplayer;Steam Trading Cards;Partial Controller Support;Steam Turn Notifications;Family Sharing,5148,12,0.0,True,True,True,11,0,Midjiwan AB,Midjiwan AB,"Welcome to the unique, turn-based strategy game set in the strange, flat world of the Square. Lead one of 16 distinct civilizations to victory by expanding your empire, researching technologies, and ultimately become ruler of the world! Play in single-player or multiplayer mode for up to 16 players.",0.12293649252282,1,"500,000 .. 1,000,000"
568070,Mable & The Wood,14.99,False,False,False,"Aug 23, 2019",Action;Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Cloud;Family Sharing,80,0,0.0,True,True,True,8,34,Triplevision Games,Graffiti Games,"Hunt down massive beasts and, upon destroying them, shapeshift into their forms in order to use their powers to save or destroy the world. Players with less violent intent can find secret paths to complete Mable without killing anything, including bosses.",0.9012345679012346,0,"0 .. 20,000"
22370,Fallout 3: Game of the Year Edition,19.99,False,False,False,"Dec 17, 2009",RPG,Single-player;Family Sharing,50593,0,17.0,True,False,False,5,0,Bethesda Game Studios,Bethesda Softworks,"Prepare for the Future™ With Fallout 3: Game of the Year Edition, experience the most acclaimed game of 2008 like never before. Create a character of your choosing and descend into an awe-inspiring, post-apocalyptic world where every minute is a fight for survival.",0.3761513222911807,1,"2,000,000 .. 5,000,000"
578650,The Outer Worlds,29.99,False,False,False,"Oct 23, 2020",RPG,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Tablet;Remote Play on TV;Family Sharing,26052,5,17.0,True,False,False,11,68,Obsidian Entertainment,Private Division,"The Outer Worlds is an award-winning single-player RPG from Obsidian Entertainment and Private Division. As you explore a space colony, the character you decide to become will determine how this player-driven story unfolds. In the colony's corporate equation, you are the unplanned variable.",0.332053890147008,1,"1,000,000 .. 2,000,000"
242550,Rayman® Legends,29.99,False,False,False,"Sep 3, 2013",Action;Adventure,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Remote Play on Phone;Remote Play on Tablet;Remote Play Together,10043,0,0.0,True,False,False,13,42,Ubisoft Montpellier,Ubisoft,"Michel Ancel, the celebrated creator of Rayman®, Beyond Good &amp; Evil®, and the Raving Rabbids®, returns to unleash his innovative creativity on this new entry into the Rayman® franchise.When Rayman, Globox, and the Teensies discover a mysterious tent filled with captivating paintings, they are suddenly transported to a series of...",0.2089804858622063,1,"500,000 .. 1,000,000"
8140,Tomb Raider: Underworld,8.99,False,False,False,"Nov 21, 2008",Action;Adventure,Single-player;Full controller support;Family Sharing,6186,0,13.0,True,False,False,5,0,Crystal Dynamics,Crystal Dynamics,"Tomb Raider: Underworld represents a new advancement in exploration-based gameplay. As fearless adventurer Lara Croft explore exotic locations around the world, each designed with an incredible attention to detail resulting in breathtaking high-definition visual fidelity that creates a truly believable world and delivers a new level of...",0.4650072733150153,0,"500,000 .. 1,000,000"
1276740,Protodroid DeLTA,19.99,False,False,False,"May 25, 2023",Action;Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Cloud;Family Sharing,128,1,0.0,True,False,False,6,41,Adam Kareem,Balor Games,"Reach your potential in a fast and fluid 3D action-platformer set in a beautiful and hopeful Solarpunk world. Take on challenging bosses, upgrade your systems, and show humanity the promise of AI.",0.3333333333333333,0,"0 .. 20,000"
2620,Call of Duty® (2003),9.99,False,False,False,"Oct 13, 2006",Action,Single-player;Multi-player;Family Sharing,6895,0,0.0,True,False,False,2,0,Infinity Ward,Activision,Call of Duty® delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before.,0.1077436194895591,1,"500,000 .. 1,000,000"
61700,Might & Magic: Clash of Heroes,0.0,False,False,False,"Sep 22, 2011",RPG;Strategy,Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards;Family Sharing,2538,0,0.0,True,False,False,6,14,Capybara Games,Ubisoft,"Scattered across five different regions, five special heroes must travel their own dangerous paths to grow in strength, unravel a demonic plot &amp; ultimately save the world from chaos.",0.303662859393462,0,"200,000 .. 500,000"
382120,Journey To The Center Of The Earth,0.0,False,False,False,"Sep 25, 2015",Adventure;Casual;Free To Play;Indie,Single-player;Full controller support;Steam Trading Cards;Family Sharing,696,0,0.0,True,True,True,1,0,InSayn,InSayn,"You love riddles and to combine logically? You love Jump 'n' Runs? You don't want to fight but you still want a challenge? Then you will love this Journey to the Center of the Earth! Control three adventurers with unique powers at the same time, or guide them individually in this narrative 2D puzzle platformer...",0.6212338593974175,0,"500,000 .. 1,000,000"
474960,Quantum Break,39.99,False,False,False,"Sep 29, 2016",Action,Single-player;Steam Achievements;Full controller support;Steam Cloud;Remote Play on TV;Family Sharing,28140,1,0.0,True,False,False,10,42,Remedy Entertainment,Xbox Game Studios,"From Remedy Entertainment, the masters of cinematic action games, comes Quantum Break, a time-amplified suspenseful blockbuster. The Quantum Break experience is part game, part live action show—where decisions in one dramatically affect the other.",0.2859528801392985,0,"1,000,000 .. 2,000,000"
208480,Assassin’s Creed® III,0.0,False,False,False,"Nov 20, 2012",Adventure,Single-player;Multi-player;Steam Achievements;Partial Controller Support,14156,0,17.0,True,False,False,19,44,Ubisoft Montreal,Ubisoft,"The American Colonies, 1775. As a Native American assassin fights to protect his land and people, he will ignite the flames of a young nation’s revolution.",0.5224977043158862,0,"1,000,000 .. 2,000,000"
234710,Poker Night 2,0.0,False,False,False,"Apr 26, 2013",Casual;Sports,Single-player;Full controller support;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,7231,0,17.0,True,True,False,1,18,Telltale Games,Telltale Games,"The chips are down and the ante is up in this sentence already bursting with poker clichés! Take the fifth seat in Poker Night 2, at a table featuring Claptrap (Borderlands 2), Brock Samson (The Venture Bros.), Ash (Army of Darkness) and Sam (Sam and Max series).",0.2473727876106194,0,"1,000,000 .. 2,000,000"
205990,Warlock 2: The Exiled,19.99,False,False,False,"Apr 10, 2014",Strategy,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Family Sharing,1255,7,0.0,True,True,True,3,74,Ino-Co Plus,Paradox Interactive,"Warlock 2 is a turn-based strategy game of fantasy warfare. Rival against Great Mages, lead mighty armies into fierce battles, wield ancient magic and faith as your weapons. ",0.6090764331210191,0,"200,000 .. 500,000"
1996770,Turok 3: Shadow of Oblivion Remastered,29.99,False,False,False,"Nov 30, 2023",Action;Adventure,Single-player;Steam Achievements;Full controller support;Steam Cloud;Family Sharing,535,0,0.0,True,False,False,5,35,Nightdive Studios,Nightdive Studios,"Finish the hunt in this epic finale to the Turok Trilogy. Pick up immediately after the events of Turok 2: Seeds of Evil, with dual protagonists Joseph and Danielle Fireseed, of the Turok family tree, as they battle the titular antagonist Oblivion and its followers, the Flesh Eaters.",0.2667910447761193,0,"20,000 .. 50,000"
